,campfilename,monthyear,appcat,totalusagekb,usageperc,cmy
4401,XXDerveni-Alexil_GRE_007,102016,File sharing,2276800,0,XXDerveni-Alexil_GRE_007102016
4402,XXDerveni-Alexil_GRE_007,102016,Blogging,2210446,0,XXDerveni-Alexil_GRE_007102016
4403,XXDerveni-Alexil_GRE_007,102016,P2P,1667966,0,XXDerveni-Alexil_GRE_007102016
4404,XXDerveni-Alexil_GRE_007,102016,VoIP & video conferencing,757002,0,XXDerveni-Alexil_GRE_007102016
4405,XXDerveni-Alexil_GRE_007,102016,Photo sharing,396939,0,XXDerveni-Alexil_GRE_007102016
4406,XXDerveni-Alexil_GRE_007,102016,Online backup,137880,0,XXDerveni-Alexil_GRE_007102016
4407,XXDerveni-Alexil_GRE_007,102016,News,102901,0,XXDerveni-Alexil_GRE_007102016
4408,XXDerveni-Alexil_GRE_007,102016,Gaming,61621,0,XXDerveni-Alexil_GRE_007102016
4409,XXDerveni-Alexil_GRE_007,102016,Productivity,26184,0,XXDerveni-Alexil_GRE_007102016
4410,XXDerveni-Alexil_GRE_007,102016,Sports,3708,0,XXDerveni-Alexil_GRE_007102016
4411,XXDerveni-Alexil_GRE_007,102016,Remote monitoring & management,1740,0,XXDerveni-Alexil_GRE_007102016
4412,XXDerveni-Alexil_GRE_007,102016,Web file sharing,168,0,XXDerveni-Alexil_GRE_007102016
4413,XXDoliana_GRE_007,12017,Other,13326110,60,XXDoliana_GRE_007012017
4414,XXDoliana_GRE_007,12017,Social web,5755064,26,XXDoliana_GRE_007012017
4415,XXDoliana_GRE_007,12017,Video,2861883,12,XXDoliana_GRE_007012017
4416,XXDoliana_GRE_007,12017,Blogging,68084,0,XXDoliana_GRE_007012017
4417,XXDoliana_GRE_007,12017,Email,9912,0,XXDoliana_GRE_007012017
4418,XXDoliana_GRE_007,12017,News,3988,0,XXDoliana_GRE_007012017
4419,XXDoliana_GRE_007,12017,Music,3195,0,XXDoliana_GRE_007012017
4420,XXDoliana_GRE_007,12017,VoIP & video conferencing,2652,0,XXDoliana_GRE_007012017
4421,XXDoliana_GRE_007,12017,Photo sharing,1787,0,XXDoliana_GRE_007012017
4422,XXDoliana_GRE_007,12017,File sharing,1168,0,XXDoliana_GRE_007012017
4423,XXDoliana_GRE_007,12017,P2P,1069,0,XXDoliana_GRE_007012017
4424,XXDoliana_GRE_007,12017,Productivity,419,0,XXDoliana_GRE_007012017
4425,XXDoliana_GRE_007,12017,Software & anti-virus updates,171,0,XXDoliana_GRE_007012017
4426,XXDoliana_GRE_007,12017,Online backup,100,0,XXDoliana_GRE_007012017
4427,XXDoliana_GRE_007,12017,Gaming,67,0,XXDoliana_GRE_007012017
4428,XXDoliana_GRE_007,22018,Other,534764,72,XXDoliana_GRE_007022018
4429,XXDoliana_GRE_007,22018,Social web,149612,20,XXDoliana_GRE_007022018
4430,XXDoliana_GRE_007,22018,Software & anti-virus updates,25603,3,XXDoliana_GRE_007022018
4431,XXDoliana_GRE_007,22018,Video,21900,2,XXDoliana_GRE_007022018
4432,XXDoliana_GRE_007,22018,Advertising,3792,0,XXDoliana_GRE_007022018
4433,XXDoliana_GRE_007,22018,Email,2852,0,XXDoliana_GRE_007022018
4434,XXDoliana_GRE_007,22018,Productivity,1057,0,XXDoliana_GRE_007022018
4435,XXDoliana_GRE_007,22018,Online backup,510,0,XXDoliana_GRE_007022018
4436,XXDoliana_GRE_007,22018,News,294,0,XXDoliana_GRE_007022018
4437,XXDoliana_GRE_007,22018,Music,184,0,XXDoliana_GRE_007022018
4438,XXDoliana_GRE_007,22018,VoIP & video conferencing,166,0,XXDoliana_GRE_007022018
4439,XXDoliana_GRE_007,22018,File sharing,54,0,XXDoliana_GRE_007022018
4440,XXDoliana_GRE_007,22018,Security,27,0,XXDoliana_GRE_007022018
4441,XXDoliana_GRE_007,22018,Photo sharing,15,0,XXDoliana_GRE_007022018
4442,XXDoliana_GRE_007,22018,Blogging,2,0,XXDoliana_GRE_007022018
4443,XXDoliana_GRE_007,32018,Other,1016472,59,XXDoliana_GRE_007032018
4444,XXDoliana_GRE_007,32018,Social web,515208,30,XXDoliana_GRE_007032018
4445,XXDoliana_GRE_007,32018,Video,71757,4,XXDoliana_GRE_007032018
4446,XXDoliana_GRE_007,32018,Email,56947,3,XXDoliana_GRE_007032018
4447,XXDoliana_GRE_007,32018,Advertising,27804,1,XXDoliana_GRE_007032018
4448,XXDoliana_GRE_007,32018,Productivity,8086,0,XXDoliana_GRE_007032018
4449,XXDoliana_GRE_007,32018,VoIP & video conferencing,3143,0,XXDoliana_GRE_007032018
4450,XXDoliana_GRE_007,32018,Software & anti-virus updates,1980,0,XXDoliana_GRE_007032018
4451,XXDoliana_GRE_007,32018,News,1319,0,XXDoliana_GRE_007032018
4452,XXDoliana_GRE_007,32018,Photo sharing,1241,0,XXDoliana_GRE_007032018
4453,XXDoliana_GRE_007,32018,Music,943,0,XXDoliana_GRE_007032018
4454,XXDoliana_GRE_007,32018,Online backup,784,0,XXDoliana_GRE_007032018
4455,XXDoliana_GRE_007,32018,Security,638,0,XXDoliana_GRE_007032018
4456,XXDoliana_GRE_007,32018,File sharing,55,0,XXDoliana_GRE_007032018
4457,XXDoliana_GRE_007,32018,Blogging,29,0,XXDoliana_GRE_007032018
4458,XXDoliana_GRE_007,32018,Gaming,0,0,XXDoliana_GRE_007032018
4459,XXDoliana_GRE_007,32018,Remote monitoring & management,0,0,XXDoliana_GRE_007032018
4460,XXDoliana_GRE_007,42018,Other,236721,60,XXDoliana_GRE_007042018
4461,XXDoliana_GRE_007,42018,Social web,117670,30,XXDoliana_GRE_007042018
4462,XXDoliana_GRE_007,42018,Email,22442,5,XXDoliana_GRE_007042018
4463,XXDoliana_GRE_007,42018,Video,10088,2,XXDoliana_GRE_007042018
4464,XXDoliana_GRE_007,42018,Advertising,2805,0,XXDoliana_GRE_007042018
4465,XXDoliana_GRE_007,42018,Software & anti-virus updates,692,0,XXDoliana_GRE_007042018
4466,XXDoliana_GRE_007,42018,Online backup,314,0,XXDoliana_GRE_007042018
4467,XXDoliana_GRE_007,42018,News,266,0,XXDoliana_GRE_007042018
4468,XXDoliana_GRE_007,42018,VoIP & video conferencing,90,0,XXDoliana_GRE_007042018
4469,XXDoliana_GRE_007,42018,Music,46,0,XXDoliana_GRE_007042018
4470,XXDoliana_GRE_007,42018,Security,31,0,XXDoliana_GRE_007042018
4471,XXDoliana_GRE_007,42018,File sharing,6,0,XXDoliana_GRE_007042018
4472,XXDoliana_GRE_007,52018,Video,131584,66,XXDoliana_GRE_007052018
4473,XXDoliana_GRE_007,52018,Other,55488,28,XXDoliana_GRE_007052018
4474,XXDoliana_GRE_007,52018,Social web,8831,4,XXDoliana_GRE_007052018
4475,XXDoliana_GRE_007,52018,Advertising,1019,0,XXDoliana_GRE_007052018
4476,XXDoliana_GRE_007,52018,Email,541,0,XXDoliana_GRE_007052018
4477,XXDoliana_GRE_007,52018,Software & anti-virus updates,42,0,XXDoliana_GRE_007052018
4478,XXDoliana_GRE_007,52018,VoIP & video conferencing,8,0,XXDoliana_GRE_007052018
4479,XXDoliana_GRE_007,52018,Security,7,0,XXDoliana_GRE_007052018
4480,XXDoliana_GRE_007,52018,News,2,0,XXDoliana_GRE_007052018
4481,XXDoliana_GRE_007,52018,File sharing,2,0,XXDoliana_GRE_007052018
4482,XXDoliana_GRE_007,62017,Other,16535332,58,XXDoliana_GRE_007062017
4483,XXDoliana_GRE_007,62017,Social web,7823784,27,XXDoliana_GRE_007062017
4484,XXDoliana_GRE_007,62017,Video,3416397,12,XXDoliana_GRE_007062017
4485,XXDoliana_GRE_007,62017,Email,85911,0,XXDoliana_GRE_007062017
4486,XXDoliana_GRE_007,62017,Software & anti-virus updates,66210,0,XXDoliana_GRE_007062017
4487,XXDoliana_GRE_007,62017,Blogging,64720,0,XXDoliana_GRE_007062017
4488,XXDoliana_GRE_007,62017,Online backup,42462,0,XXDoliana_GRE_007062017
4489,XXDoliana_GRE_007,62017,Music,8454,0,XXDoliana_GRE_007062017
4490,XXDoliana_GRE_007,62017,Gaming,7862,0,XXDoliana_GRE_007062017
4491,XXDoliana_GRE_007,62017,Productivity,7489,0,XXDoliana_GRE_007062017
4492,XXDoliana_GRE_007,62017,VoIP & video conferencing,6555,0,XXDoliana_GRE_007062017
4493,XXDoliana_GRE_007,62017,Photo sharing,4415,0,XXDoliana_GRE_007062017
4494,XXDoliana_GRE_007,62017,P2P,3180,0,XXDoliana_GRE_007062017
4495,XXDoliana_GRE_007,62017,News,2006,0,XXDoliana_GRE_007062017
4496,XXDoliana_GRE_007,62017,File sharing,811,0,XXDoliana_GRE_007062017
4497,XXDoliana_GRE_007,62017,Sports,4,0,XXDoliana_GRE_007062017
4498,XXDoliana_GRE_007,102016,Other,38278233,85,XXDoliana_GRE_007102016
4499,XXDoliana_GRE_007,102016,Social web,5842114,13,XXDoliana_GRE_007102016
4500,XXDoliana_GRE_007,102016,Video,556484,1,XXDoliana_GRE_007102016
4501,XXDoliana_GRE_007,102016,Software & anti-virus updates,80812,0,XXDoliana_GRE_007102016
4502,XXDoliana_GRE_007,102016,Email,46687,0,XXDoliana_GRE_007102016
4503,XXDoliana_GRE_007,102016,Blogging,35442,0,XXDoliana_GRE_007102016
4504,XXDoliana_GRE_007,102016,VoIP & video conferencing,9728,0,XXDoliana_GRE_007102016
4505,XXDoliana_GRE_007,102016,P2P,9118,0,XXDoliana_GRE_007102016
4506,XXDoliana_GRE_007,102016,News,2032,0,XXDoliana_GRE_007102016
4507,XXDoliana_GRE_007,102016,Photo sharing,1713,0,XXDoliana_GRE_007102016
4508,XXDoliana_GRE_007,102016,Productivity,1423,0,XXDoliana_GRE_007102016
4509,XXDoliana_GRE_007,102016,Music,610,0,XXDoliana_GRE_007102016
4510,XXDoliana_GRE_007,102016,File sharing,334,0,XXDoliana_GRE_007102016
4511,XXDoliana_GRE_007,102016,Gaming,114,0,XXDoliana_GRE_007102016
4512,XXDoliana_GRE_007,102016,Sports,61,0,XXDoliana_GRE_007102016
4513,XXDoliana_GRE_007,102016,Web file sharing,3,0,XXDoliana_GRE_007102016
4514,XXDoliana_GRE_007,102016,Online backup,0,0,XXDoliana_GRE_007102016
4515,XXElliniko-Hocky_GRE_016,12017,Video,4009525209,62,XXElliniko-Hocky_GRE_016012017
4516,XXElliniko-Hocky_GRE_016,12017,Other,1789290849,27,XXElliniko-Hocky_GRE_016012017
4517,XXElliniko-Hocky_GRE_016,12017,Social web,564843254,8,XXElliniko-Hocky_GRE_016012017
4518,XXElliniko-Hocky_GRE_016,12017,Music,28672801,0,XXElliniko-Hocky_GRE_016012017
4519,XXElliniko-Hocky_GRE_016,12017,Software & anti-virus updates,17332575,0,XXElliniko-Hocky_GRE_016012017
4520,XXElliniko-Hocky_GRE_016,12017,Online backup,8679334,0,XXElliniko-Hocky_GRE_016012017
4521,XXElliniko-Hocky_GRE_016,12017,VoIP & video conferencing,2700473,0,XXElliniko-Hocky_GRE_016012017
4522,XXElliniko-Hocky_GRE_016,12017,Email,1603217,0,XXElliniko-Hocky_GRE_016012017
4523,XXElliniko-Hocky_GRE_016,12017,File sharing,781275,0,XXElliniko-Hocky_GRE_016012017
4524,XXElliniko-Hocky_GRE_016,12017,Gaming,493971,0,XXElliniko-Hocky_GRE_016012017
4525,XXElliniko-Hocky_GRE_016,12017,Photo sharing,409058,0,XXElliniko-Hocky_GRE_016012017
4526,XXElliniko-Hocky_GRE_016,12017,P2P,392493,0,XXElliniko-Hocky_GRE_016012017
4527,XXElliniko-Hocky_GRE_016,12017,Blogging,342016,0,XXElliniko-Hocky_GRE_016012017
4528,XXElliniko-Hocky_GRE_016,12017,News,119928,0,XXElliniko-Hocky_GRE_016012017
4529,XXElliniko-Hocky_GRE_016,12017,Productivity,82989,0,XXElliniko-Hocky_GRE_016012017
4530,XXElliniko-Hocky_GRE_016,12017,Sports,22344,0,XXElliniko-Hocky_GRE_016012017
4531,XXElliniko-Hocky_GRE_016,12017,Web file sharing,15296,0,XXElliniko-Hocky_GRE_016012017
4532,XXElliniko-Hocky_GRE_016,12017,Remote monitoring & management,11863,0,XXElliniko-Hocky_GRE_016012017
4533,XXFilipiada_GRE_019,12017,Other,1123453,97,XXFilipiada_GRE_019012017
4534,XXFilipiada_GRE_019,12017,Video,30666,2,XXFilipiada_GRE_019012017
4535,XXFilipiada_GRE_019,12017,Social web,1008,0,XXFilipiada_GRE_019012017
4536,XXFilipiada_GRE_019,12017,Productivity,73,0,XXFilipiada_GRE_019012017
4537,XXFilipiada_GRE_019,12017,P2P,62,0,XXFilipiada_GRE_019012017
4538,XXFilipiada_GRE_019,12017,Email,12,0,XXFilipiada_GRE_019012017
4539,XXFilipiada_GRE_019,12017,File sharing,11,0,XXFilipiada_GRE_019012017
4540,XXFilipiada_GRE_019,12017,Photo sharing,6,0,XXFilipiada_GRE_019012017
4541,XXFilipiada_GRE_019,12017,Music,0,0,XXFilipiada_GRE_019012017
4542,XXFilipiada_GRE_019,62017,Other,1589196,77,XXFilipiada_GRE_019062017
4543,XXFilipiada_GRE_019,62017,Software & anti-virus updates,221070,10,XXFilipiada_GRE_019062017
4544,XXFilipiada_GRE_019,62017,Video,205968,9,XXFilipiada_GRE_019062017
4545,XXFilipiada_GRE_019,62017,Social web,33780,1,XXFilipiada_GRE_019062017
4546,XXFilipiada_GRE_019,62017,Email,7845,0,XXFilipiada_GRE_019062017
4547,XXFilipiada_GRE_019,62017,News,1436,0,XXFilipiada_GRE_019062017
4548,XXFilipiada_GRE_019,62017,File sharing,690,0,XXFilipiada_GRE_019062017
4549,XXFilipiada_GRE_019,62017,Music,452,0,XXFilipiada_GRE_019062017
4550,XXFilipiada_GRE_019,62017,VoIP & video conferencing,413,0,XXFilipiada_GRE_019062017
4551,XXFilipiada_GRE_019,102016,Other,27840074,75,XXFilipiada_GRE_019102016
4552,XXFilipiada_GRE_019,102016,Social web,6138040,16,XXFilipiada_GRE_019102016
4553,XXFilipiada_GRE_019,102016,Video,2738958,7,XXFilipiada_GRE_019102016
4554,XXFilipiada_GRE_019,102016,Email,119438,0,XXFilipiada_GRE_019102016
4555,XXFilipiada_GRE_019,102016,File sharing,35579,0,XXFilipiada_GRE_019102016
4556,XXFilipiada_GRE_019,102016,Music,14333,0,XXFilipiada_GRE_019102016
4557,XXFilipiada_GRE_019,102016,Photo sharing,13221,0,XXFilipiada_GRE_019102016
4558,XXFilipiada_GRE_019,102016,VoIP & video conferencing,9790,0,XXFilipiada_GRE_019102016
4559,XXFilipiada_GRE_019,102016,Blogging,9769,0,XXFilipiada_GRE_019102016
4560,XXFilipiada_GRE_019,102016,Productivity,6581,0,XXFilipiada_GRE_019102016
4561,XXFilipiada_GRE_019,102016,P2P,4418,0,XXFilipiada_GRE_019102016
4562,XXFilipiada_GRE_019,102016,Software & anti-virus updates,2809,0,XXFilipiada_GRE_019102016
4563,XXFilipiada_GRE_019,102016,News,2659,0,XXFilipiada_GRE_019102016
4564,XXFilipiada_GRE_019,102016,Gaming,8,0,XXFilipiada_GRE_019102016
4565,XXFilipiada_GRE_019,102016,Online backup,4,0,XXFilipiada_GRE_019102016
4566,XXIliadi_GRE_020,12017,Video,2514540836,72,XXIliadi_GRE_020012017
4567,XXIliadi_GRE_020,12017,Other,609429315,17,XXIliadi_GRE_020012017
4568,XXIliadi_GRE_020,12017,Social web,323794513,9,XXIliadi_GRE_020012017
4569,XXIliadi_GRE_020,12017,Music,3891557,0,XXIliadi_GRE_020012017
4570,XXIliadi_GRE_020,12017,File sharing,1740082,0,XXIliadi_GRE_020012017
4571,XXIliadi_GRE_020,12017,Online backup,1675231,0,XXIliadi_GRE_020012017
4572,XXIliadi_GRE_020,12017,Email,941391,0,XXIliadi_GRE_020012017
4573,XXIliadi_GRE_020,12017,Blogging,582300,0,XXIliadi_GRE_020012017
4574,XXIliadi_GRE_020,12017,VoIP & video conferencing,410090,0,XXIliadi_GRE_020012017
4575,XXIliadi_GRE_020,12017,News,250989,0,XXIliadi_GRE_020012017
4576,XXIliadi_GRE_020,12017,Photo sharing,225656,0,XXIliadi_GRE_020012017
4577,XXIliadi_GRE_020,12017,P2P,207271,0,XXIliadi_GRE_020012017
4578,XXIliadi_GRE_020,12017,Gaming,193809,0,XXIliadi_GRE_020012017
4579,XXIliadi_GRE_020,12017,Software & anti-virus updates,173202,0,XXIliadi_GRE_020012017
4580,XXIliadi_GRE_020,12017,Productivity,116628,0,XXIliadi_GRE_020012017
4581,XXIliadi_GRE_020,12017,Web file sharing,37827,0,XXIliadi_GRE_020012017
4582,XXIliadi_GRE_020,12017,Business management,2456,0,XXIliadi_GRE_020012017
4583,XXIliadi_GRE_020,12017,Remote monitoring & management,1450,0,XXIliadi_GRE_020012017
4584,XXIliadi_GRE_020,12017,Sports,154,0,XXIliadi_GRE_020012017
4585,XXIliadi_GRE_020,102016,Other,1832839532,66,XXIliadi_GRE_020102016
4586,XXIliadi_GRE_020,102016,Video,560188206,20,XXIliadi_GRE_020102016
4587,XXIliadi_GRE_020,102016,Social web,337200429,12,XXIliadi_GRE_020102016
4588,XXIliadi_GRE_020,102016,Music,4203813,0,XXIliadi_GRE_020102016
4589,XXIliadi_GRE_020,102016,Software & anti-virus updates,1274175,0,XXIliadi_GRE_020102016
4590,XXIliadi_GRE_020,102016,File sharing,1006682,0,XXIliadi_GRE_020102016
4591,XXIliadi_GRE_020,102016,Email,889413,0,XXIliadi_GRE_020102016
4592,XXIliadi_GRE_020,102016,P2P,581022,0,XXIliadi_GRE_020102016
4593,XXIliadi_GRE_020,102016,Blogging,488143,0,XXIliadi_GRE_020102016
4594,XXIliadi_GRE_020,102016,VoIP & video conferencing,205216,0,XXIliadi_GRE_020102016
4595,XXIliadi_GRE_020,102016,Photo sharing,191377,0,XXIliadi_GRE_020102016
4596,XXIliadi_GRE_020,102016,Online backup,65229,0,XXIliadi_GRE_020102016
4597,XXIliadi_GRE_020,102016,Productivity,38357,0,XXIliadi_GRE_020102016
4598,XXIliadi_GRE_020,102016,Gaming,36889,0,XXIliadi_GRE_020102016
4599,XXIliadi_GRE_020,102016,News,26005,0,XXIliadi_GRE_020102016
4600,XXIliadi_GRE_020,102016,Web file sharing,15822,0,XXIliadi_GRE_020102016
4601,XXIliadi_GRE_020,102016,Sports,1969,0,XXIliadi_GRE_020102016
4602,XXIliadi_GRE_020,102016,Remote monitoring & management,114,0,XXIliadi_GRE_020102016
4603,XXIliadi_GRE_020,102016,Business management,21,0,XXIliadi_GRE_020102016
4604,XXKonitsa_GRE_026,12017,Social web,197447,67,XXKonitsa_GRE_026012017
4605,XXKonitsa_GRE_026,12017,Other,96772,32,XXKonitsa_GRE_026012017
4606,XXKonitsa_GRE_026,12017,VoIP & video conferencing,135,0,XXKonitsa_GRE_026012017
4607,XXKonitsa_GRE_026,12017,P2P,97,0,XXKonitsa_GRE_026012017
4608,XXKonitsa_GRE_026,12017,Email,94,0,XXKonitsa_GRE_026012017
4609,XXKonitsa_GRE_026,12017,Video,15,0,XXKonitsa_GRE_026012017
4610,XXKonitsa_GRE_026,12017,Photo sharing,3,0,XXKonitsa_GRE_026012017
4611,XXKonitsa_GRE_026,12017,Gaming,2,0,XXKonitsa_GRE_026012017
4612,XXKonitsa_GRE_026,22018,Other,617,96,XXKonitsa_GRE_026022018
4613,XXKonitsa_GRE_026,22018,Social web,20,3,XXKonitsa_GRE_026022018
4614,XXKonitsa_GRE_026,22018,Advertising,4,0,XXKonitsa_GRE_026022018
4615,XXKonitsa_GRE_026,32018,Other,28719,86,XXKonitsa_GRE_026032018
4616,XXKonitsa_GRE_026,32018,Social web,3767,11,XXKonitsa_GRE_026032018
4617,XXKonitsa_GRE_026,32018,File sharing,334,1,XXKonitsa_GRE_026032018
4618,XXKonitsa_GRE_026,32018,VoIP & video conferencing,244,0,XXKonitsa_GRE_026032018
4619,XXKonitsa_GRE_026,32018,Email,222,0,XXKonitsa_GRE_026032018
4620,XXKonitsa_GRE_026,32018,Advertising,38,0,XXKonitsa_GRE_026032018
4621,XXKonitsa_GRE_026,32018,Security,23,0,XXKonitsa_GRE_026032018
4622,XXKonitsa_GRE_026,32018,Music,1,0,XXKonitsa_GRE_026032018
4623,XXKonitsa_GRE_026,32018,Video,0,0,XXKonitsa_GRE_026032018
4624,XXKonitsa_GRE_026,52018,Other,6,100,XXKonitsa_GRE_026052018
4625,XXKonitsa_GRE_026,62017,Other,22648,80,XXKonitsa_GRE_026062017
4626,XXKonitsa_GRE_026,62017,Social web,2929,10,XXKonitsa_GRE_026062017
4627,XXKonitsa_GRE_026,62017,Email,2467,8,XXKonitsa_GRE_026062017
4628,XXKonitsa_GRE_026,62017,Music,6,0,XXKonitsa_GRE_026062017
4629,XXKonitsa_GRE_026,102016,Other,11416769,75,XXKonitsa_GRE_026102016
4630,XXKonitsa_GRE_026,102016,Social web,3620139,23,XXKonitsa_GRE_026102016
4631,XXKonitsa_GRE_026,102016,VoIP & video conferencing,34726,0,XXKonitsa_GRE_026102016
4632,XXKonitsa_GRE_026,102016,Blogging,24487,0,XXKonitsa_GRE_026102016
4633,XXKonitsa_GRE_026,102016,Email,17729,0,XXKonitsa_GRE_026102016
4634,XXKonitsa_GRE_026,102016,Video,9136,0,XXKonitsa_GRE_026102016
4635,XXKonitsa_GRE_026,102016,Music,5211,0,XXKonitsa_GRE_026102016
4636,XXKonitsa_GRE_026,102016,P2P,3498,0,XXKonitsa_GRE_026102016
4637,XXKonitsa_GRE_026,102016,Photo sharing,2980,0,XXKonitsa_GRE_026102016
4638,XXKonitsa_GRE_026,102016,News,1293,0,XXKonitsa_GRE_026102016
4639,XXKonitsa_GRE_026,102016,Software & anti-virus updates,308,0,XXKonitsa_GRE_026102016
4640,XXKonitsa_GRE_026,102016,File sharing,280,0,XXKonitsa_GRE_026102016
4641,XXKonitsa_GRE_026,102016,Gaming,6,0,XXKonitsa_GRE_026102016
4642,XXMalakasa-MC_GRE_012,12017,Video,378471534,49,XXMalakasa-MC_GRE_012012017
4643,XXMalakasa-MC_GRE_012,12017,Other,288852493,38,XXMalakasa-MC_GRE_012012017
4644,XXMalakasa-MC_GRE_012,12017,Social web,85707484,11,XXMalakasa-MC_GRE_012012017
4645,XXMalakasa-MC_GRE_012,12017,Music,2860709,0,XXMalakasa-MC_GRE_012012017
4646,XXMalakasa-MC_GRE_012,12017,Online backup,1184191,0,XXMalakasa-MC_GRE_012012017
4647,XXMalakasa-MC_GRE_012,12017,Email,496336,0,XXMalakasa-MC_GRE_012012017
4648,XXMalakasa-MC_GRE_012,12017,Software & anti-virus updates,265685,0,XXMalakasa-MC_GRE_012012017
4649,XXMalakasa-MC_GRE_012,12017,VoIP & video conferencing,180435,0,XXMalakasa-MC_GRE_012012017
4650,XXMalakasa-MC_GRE_012,12017,Gaming,90912,0,XXMalakasa-MC_GRE_012012017
4651,XXMalakasa-MC_GRE_012,12017,Photo sharing,85420,0,XXMalakasa-MC_GRE_012012017
4652,XXMalakasa-MC_GRE_012,12017,File sharing,84699,0,XXMalakasa-MC_GRE_012012017
4653,XXMalakasa-MC_GRE_012,12017,Blogging,74800,0,XXMalakasa-MC_GRE_012012017
4654,XXMalakasa-MC_GRE_012,12017,News,22441,0,XXMalakasa-MC_GRE_012012017
4655,XXMalakasa-MC_GRE_012,12017,Productivity,12325,0,XXMalakasa-MC_GRE_012012017
4656,XXMalakasa-MC_GRE_012,12017,P2P,4678,0,XXMalakasa-MC_GRE_012012017
4657,XXMalakasa-MC_GRE_012,12017,Sports,658,0,XXMalakasa-MC_GRE_012012017
4658,XXMalakasa-MC_GRE_012,12017,Web file sharing,6,0,XXMalakasa-MC_GRE_012012017
4659,XXMalakasa-MC_GRE_012,32018,Video,877064919,53,XXMalakasa-MC_GRE_012032018
4660,XXMalakasa-MC_GRE_012,32018,Other,439015000,26,XXMalakasa-MC_GRE_012032018
4661,XXMalakasa-MC_GRE_012,32018,Social web,294129401,17,XXMalakasa-MC_GRE_012032018
4662,XXMalakasa-MC_GRE_012,32018,Music,14511853,0,XXMalakasa-MC_GRE_012032018
4663,XXMalakasa-MC_GRE_012,32018,Web file sharing,7353766,0,XXMalakasa-MC_GRE_012032018
4664,XXMalakasa-MC_GRE_012,32018,Advertising,3293707,0,XXMalakasa-MC_GRE_012032018
4665,XXMalakasa-MC_GRE_012,32018,Software & anti-virus updates,882372,0,XXMalakasa-MC_GRE_012032018
4666,XXMalakasa-MC_GRE_012,32018,Email,806944,0,XXMalakasa-MC_GRE_012032018
4667,XXMalakasa-MC_GRE_012,32018,Online backup,743609,0,XXMalakasa-MC_GRE_012032018
4668,XXMalakasa-MC_GRE_012,32018,File sharing,596487,0,XXMalakasa-MC_GRE_012032018
4669,XXMalakasa-MC_GRE_012,32018,P2P,572993,0,XXMalakasa-MC_GRE_012032018
4670,XXMalakasa-MC_GRE_012,32018,Gaming,510617,0,XXMalakasa-MC_GRE_012032018
4671,XXMalakasa-MC_GRE_012,32018,VoIP & video conferencing,458598,0,XXMalakasa-MC_GRE_012032018
4672,XXMalakasa-MC_GRE_012,32018,Blogging,261563,0,XXMalakasa-MC_GRE_012032018
4673,XXMalakasa-MC_GRE_012,32018,Photo sharing,125847,0,XXMalakasa-MC_GRE_012032018
4674,XXMalakasa-MC_GRE_012,32018,Productivity,60540,0,XXMalakasa-MC_GRE_012032018
4675,XXMalakasa-MC_GRE_012,32018,News,44476,0,XXMalakasa-MC_GRE_012032018
4676,XXMalakasa-MC_GRE_012,32018,Sports,6191,0,XXMalakasa-MC_GRE_012032018
4677,XXMalakasa-MC_GRE_012,32018,Security,5753,0,XXMalakasa-MC_GRE_012032018
4678,XXMalakasa-MC_GRE_012,32018,Web payments,19,0,XXMalakasa-MC_GRE_012032018
4679,XXMalakasa-MC_GRE_012,32018,Business management,16,0,XXMalakasa-MC_GRE_012032018
4680,XXMalakasa-MC_GRE_012,32018,Remote monitoring & management,0,0,XXMalakasa-MC_GRE_012032018
4681,XXMalakasa-MC_GRE_012,42018,Video,719434392,51,XXMalakasa-MC_GRE_012042018
